source,category,definition,title,description,required_mods,nodes_using_definition,is_root_node,cost,required_points,required_spent_points,required_skills,required_exclusions,reward_types,attributes,spell_ids,reward_summary
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,deadeye_spec_b_passive_3,Shadow Refuge,Upon taking damage below {threshold} health you create a area that heals you for {heal} hearts and gives you invisibility for {effect_duration} secs.,archers_expansion,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:deadeye_spec_b_passive_3,spell mrpgc_skill_tree:deadeye_spec_b_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_boost,Earth Attunement,,elemental_wizards_rpg,3,False,1,0,0,1,1,puffish_skills:attribute,spell_power:earth multiply_base 0.01,,attr spell_power:earth multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_root,Path of Earth,,elemental_wizards_rpg,1,True,1,0,0,1,1,puffish_skills:attribute,spell_power:earth multiply_base 0.01,,attr spell_power:earth multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_a_modifier_1,Sharpened Stone Spears,Increases the duration of Bleeding by {effect_duration_add} sec.,elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_modifier_1,spell mrpgc_skill_tree:earth_spec_a_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_a_modifier_2,Obsidian Skin,"Stone Flesh grants you Obsidian Skin, protecting you from {effect_amplifier} incoming attack for {effect_duration} sec.",elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_modifier_2,spell mrpgc_skill_tree:earth_spec_a_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_a_modifier_3,Obstacle Dripstones,"Terra Circle applies slowness, reducing movement speed by {bonus}, stacking up to {effect_amplifier_cap} times, lasting {effect_duration} sec.",elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_modifier_3,spell mrpgc_skill_tree:earth_spec_a_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_a_modifier_4,Earthquake Concussion,Earthquake reduces offensive attributes by {bonus} for {effect_duration} sec.,elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_modifier_4,spell mrpgc_skill_tree:earth_spec_a_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_a_passive_1,Earthen Blessing,"Earth spell impacts have {trigger_chance} chance to apply Earthen Blessing effect. Increasing armor by {bonus}, stacking up to {effect_amplifier_cap} times, lasting {effect_duration} sec.",elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_passive_1,spell mrpgc_skill_tree:earth_spec_a_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_a_passive_2,Difficult Terrain," {trigger_chance} chance upon rolling to leave difficult terrain behind for {cloud_duration} sec, slowing for {effect_duration} sec and dealing {damage} damage to enemies.",elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_passive_2,spell mrpgc_skill_tree:earth_spec_a_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_a_passive_3,Stone Heart,Earth Spells have {trigger_chance} chance to absorb a huge amount of damage.,elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_passive_3,spell mrpgc_skill_tree:earth_spec_a_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_b_modifier_1,Earthen Blast,Increases the area of effect of Stone Spear by {bonus}.,elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_1,spell mrpgc_skill_tree:earth_spec_b_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_b_modifier_2,Earthbender,"Stone Flesh grants you the Earthbender effect, increasing your earth spell power by {bonus} for {effect_duration} seconds.",elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_2,spell mrpgc_skill_tree:earth_spec_b_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_b_modifier_3,Sharp Dripstones,Terra Circle damage is increased by {power_multiplier}.,elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_3,spell mrpgc_skill_tree:earth_spec_b_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_b_modifier_4,Magnitude 10,Increases the range of Earthquake by {range_add}.,elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_4,spell mrpgc_skill_tree:earth_spec_b_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_b_passive_1,Serrated Stones,"Earth spell impacts have {trigger_chance} chance to deal additional {damage} damage, if the target has a bad status effect.",elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_passive_1,spell mrpgc_skill_tree:earth_spec_b_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_b_passive_2,Seismic Entry," {trigger_chance_1} chance while rolling, to deal {damage} damage and knock up nearby enemies.",elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_passive_2,spell mrpgc_skill_tree:earth_spec_b_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,earth_spec_b_passive_3,Aftershock,Taking damage has {trigger_chance} chance to deal {damage} to nearby targets.,elemental_wizards_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_passive_3,spell mrpgc_skill_tree:earth_spec_b_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_boost,Fire Attunement,,wizards,3,False,1,0,0,1,1,puffish_skills:attribute,spell_power:fire multiply_base 0.01,,attr spell_power:fire multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_root,Path of Fire,,wizards,1,True,1,0,0,1,1,puffish_skills:attribute,spell_power:fire multiply_base 0.01,,attr spell_power:fire multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_a_modifier_1,skill.skill_tree_rpgs.fire_spec_a_modifier_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_a_modifier_1,spell skill_tree_rpgs:fire_spec_a_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_a_modifier_2,skill.skill_tree_rpgs.fire_spec_a_modifier_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_a_modifier_2,spell skill_tree_rpgs:fire_spec_a_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_a_modifier_3,skill.skill_tree_rpgs.fire_spec_a_modifier_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_a_modifier_3,spell skill_tree_rpgs:fire_spec_a_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_a_modifier_4,skill.skill_tree_rpgs.fire_spec_a_modifier_4.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_a_modifier_4,spell skill_tree_rpgs:fire_spec_a_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_a_passive_1,skill.skill_tree_rpgs.fire_spec_a_passive_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_a_passive_1,spell skill_tree_rpgs:fire_spec_a_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_a_passive_2,skill.skill_tree_rpgs.fire_spec_a_passive_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_a_passive_2,spell skill_tree_rpgs:fire_spec_a_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_a_passive_3,skill.skill_tree_rpgs.fire_spec_a_passive_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_a_passive_3,spell skill_tree_rpgs:fire_spec_a_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_b_modifier_1,skill.skill_tree_rpgs.fire_spec_b_modifier_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_b_modifier_1,spell skill_tree_rpgs:fire_spec_b_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_b_modifier_2,skill.skill_tree_rpgs.fire_spec_b_modifier_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_b_modifier_2,spell skill_tree_rpgs:fire_spec_b_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_b_modifier_3,skill.skill_tree_rpgs.fire_spec_b_modifier_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_b_modifier_3,spell skill_tree_rpgs:fire_spec_b_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_b_modifier_4,skill.skill_tree_rpgs.fire_spec_b_modifier_4.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_b_modifier_4,spell skill_tree_rpgs:fire_spec_b_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_b_passive_1,skill.skill_tree_rpgs.fire_spec_b_passive_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_b_passive_1,spell skill_tree_rpgs:fire_spec_b_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_b_passive_2,skill.skill_tree_rpgs.fire_spec_b_passive_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_b_passive_2,spell skill_tree_rpgs:fire_spec_b_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fire_spec_b_passive_3,skill.skill_tree_rpgs.fire_spec_b_passive_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:fire_spec_b_passive_3,spell skill_tree_rpgs:fire_spec_b_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,fireball,Fireball,Unlock Fireball,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,wizards:fireball,spell wizards:fireball
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_boost,Forcemaster Empowerment,,forcemaster_rpg,3,False,1,0,0,1,1,puffish_skills:attribute,minecraft:generic.attack_speed multiply_base 0.01,,attr minecraft:generic.attack_speed multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_root,Path of the Forcemaster,,forcemaster_rpg,1,True,1,0,0,1,1,puffish_skills:attribute,minecraft:generic.attack_speed multiply_base 0.01,,attr minecraft:generic.attack_speed multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_a_modifier_1,Extended Stonehand,Increases the amplifier of Stonehand by {stash_amplifier_add}.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_1,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_a_modifier_2,Pumped Up,Burstcrack increases your attack damage by {bonus} for {effect_duration} seconds.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_2,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_a_modifier_3,Powerful Belial Smashing,Belial Smashing has {trigger_chance} chance to knock up the target.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_3,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_a_modifier_4,Powerful Asalraalaikum, Asalraalaikum damage increased by {power_multiplier}.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_4,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_a_passive_1,Blood Fists,"Your melee hits have {trigger_chance} chance, to stack bleeding on the target for {effect_duration} sec.",forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_passive_1,spell mrpgc_skill_tree:forcemaster_spec_a_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_a_passive_2,Flying Fists,"Upon rolling, attack speed gets increased by {bonus} for {effect_duration} sec.",forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_passive_2,spell mrpgc_skill_tree:forcemaster_spec_a_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_a_passive_3,Sury's Tenacity,"When taking damage below {threshold}, attack & movement speed gets increased by {bonus} and the caster is immune to harmful effects for {effect_duration} sec.",forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_passive_3,spell mrpgc_skill_tree:forcemaster_spec_a_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_b_modifier_1,Arcane Fist,Casting Stonehand deals {damage} damage around the caster.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_1,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_b_modifier_2,Powerful Burst,Burst Crack deals {critical_chance_bonus} critical chance bonus.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_2,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_b_modifier_3,Explosive Belial Smashing,"Belial Smashing has {trigger_chance} chance create a arcane explosion, dealing {damage} damage.",forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_3,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_b_modifier_4,Arcane Regeneration,Reduces the cooldown of Asalraalaikum  by {cooldown_duration_deduct} sec.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_4,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_b_passive_1,Force Release,"Arcane spell impacts have {trigger_chance} chance, to increase spell haste & spell crit chance by {bonus} for {effect_duration} sec. The effect can be stacked {effect_amplifier_cap} times.",forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_passive_1,spell mrpgc_skill_tree:forcemaster_spec_b_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_b_passive_2,Calm Mind,"Upon rolling, {trigger_chance} chance to slightly reduce active arcane cooldowns.",forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_passive_2,spell mrpgc_skill_tree:forcemaster_spec_b_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,forcemaster_spec_b_passive_3,Sury's Grace,Casting Forcemaster Spells has a {trigger_chance} to increase arcane spell power & spell haste by {bonus} for {effect_duration} sec.,forcemaster_rpg,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_passive_3,spell mrpgc_skill_tree:forcemaster_spec_b_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_boost,Frost Attunement,,wizards,3,False,1,0,0,1,1,puffish_skills:attribute,spell_power:frost multiply_base 0.01,,attr spell_power:frost multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_root,Path of Frost,,wizards,1,True,1,0,0,1,1,puffish_skills:attribute,spell_power:frost multiply_base 0.01,,attr spell_power:frost multiply_base 0.01
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_a_modifier_1,skill.skill_tree_rpgs.frost_spec_a_modifier_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_a_modifier_1,spell skill_tree_rpgs:frost_spec_a_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_a_modifier_2,skill.skill_tree_rpgs.frost_spec_a_modifier_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_a_modifier_2,spell skill_tree_rpgs:frost_spec_a_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_a_modifier_3,skill.skill_tree_rpgs.frost_spec_a_modifier_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_a_modifier_3,spell skill_tree_rpgs:frost_spec_a_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_a_modifier_4,skill.skill_tree_rpgs.frost_spec_a_modifier_4.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_a_modifier_4,spell skill_tree_rpgs:frost_spec_a_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_a_passive_1,skill.skill_tree_rpgs.frost_spec_a_passive_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_a_passive_1,spell skill_tree_rpgs:frost_spec_a_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_a_passive_2,skill.skill_tree_rpgs.frost_spec_a_passive_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_a_passive_2,spell skill_tree_rpgs:frost_spec_a_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_a_passive_3,skill.skill_tree_rpgs.frost_spec_a_passive_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_a_passive_3,spell skill_tree_rpgs:frost_spec_a_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_b_modifier_1,skill.skill_tree_rpgs.frost_spec_b_modifier_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_b_modifier_1,spell skill_tree_rpgs:frost_spec_b_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_b_modifier_2,skill.skill_tree_rpgs.frost_spec_b_modifier_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_b_modifier_2,spell skill_tree_rpgs:frost_spec_b_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_b_modifier_3,skill.skill_tree_rpgs.frost_spec_b_modifier_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_b_modifier_3,spell skill_tree_rpgs:frost_spec_b_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_b_modifier_4,skill.skill_tree_rpgs.frost_spec_b_modifier_4.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_b_modifier_4,spell skill_tree_rpgs:frost_spec_b_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_b_passive_1,skill.skill_tree_rpgs.frost_spec_b_passive_1.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_b_passive_1,spell skill_tree_rpgs:frost_spec_b_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_b_passive_2,skill.skill_tree_rpgs.frost_spec_b_passive_2.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_b_passive_2,spell skill_tree_rpgs:frost_spec_b_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,frost_spec_b_passive_3,skill.skill_tree_rpgs.frost_spec_b_passive_3.title,,wizards,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:frost_spec_b_passive_3,spell skill_tree_rpgs:frost_spec_b_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_boost,Paladin Empowerment,,paladins,3,False,1,0,0,1,1,puffish_skills:attribute,spell_power:healing addition 0.2,,attr spell_power:healing addition 0.2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_root,Path of the Paladin,,paladins,1,True,1,0,0,1,1,puffish_skills:attribute,spell_power:healing addition 0.2,,attr spell_power:healing addition 0.2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_a_modifier_1,skill.skill_tree_rpgs.paladin_spec_a_modifier_1.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_a_modifier_1,spell skill_tree_rpgs:paladin_spec_a_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_a_modifier_2,skill.skill_tree_rpgs.paladin_spec_a_modifier_2.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_a_modifier_2,spell skill_tree_rpgs:paladin_spec_a_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_a_modifier_3,skill.skill_tree_rpgs.paladin_spec_a_modifier_3.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_a_modifier_3,spell skill_tree_rpgs:paladin_spec_a_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_a_modifier_4,skill.skill_tree_rpgs.paladin_spec_a_modifier_4.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_a_modifier_4,spell skill_tree_rpgs:paladin_spec_a_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_a_passive_1,skill.skill_tree_rpgs.paladin_spec_a_passive_1.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_a_passive_1,spell skill_tree_rpgs:paladin_spec_a_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_a_passive_2,skill.skill_tree_rpgs.paladin_spec_a_passive_2.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_a_passive_2,spell skill_tree_rpgs:paladin_spec_a_passive_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_a_passive_3,skill.skill_tree_rpgs.paladin_spec_a_passive_3.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_a_passive_3,spell skill_tree_rpgs:paladin_spec_a_passive_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_b_modifier_1,skill.skill_tree_rpgs.paladin_spec_b_modifier_1.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_b_modifier_1,spell skill_tree_rpgs:paladin_spec_b_modifier_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_b_modifier_2,skill.skill_tree_rpgs.paladin_spec_b_modifier_2.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_b_modifier_2,spell skill_tree_rpgs:paladin_spec_b_modifier_2
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_b_modifier_3,skill.skill_tree_rpgs.paladin_spec_b_modifier_3.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_b_modifier_3,spell skill_tree_rpgs:paladin_spec_b_modifier_3
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_b_modifier_4,skill.skill_tree_rpgs.paladin_spec_b_modifier_4.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_b_modifier_4,spell skill_tree_rpgs:paladin_spec_b_modifier_4
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_b_passive_1,skill.skill_tree_rpgs.paladin_spec_b_passive_1.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_b_passive_1,spell skill_tree_rpgs:paladin_spec_b_passive_1
mrpgc resourcepack overlay,skill_tree_rpgs:skill_tree_rpgs,paladin_spec_b_passive_2,skill.skill_tree_rpgs.paladin_spec_b_passive_2.title,,paladins,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:paladin_spec_b_passive_2,spell skill_tree_rpgs:paladin_spec_b_passive_2
